title,pdf_id,publication_number,organization,scope,unit,issue_date,upsert_date,expiration_date,aux_specific,public_release,pdf_file_name,embedding,gcp_file_id,link,status,status_timestamp,missing_pdf_id,missing_gcp_file_id,duplicate_pdf_id,in_sheet,in_drive,file_name,in_qdrant,record_count,page_count,gcp_file_ids,unique_file_count,zero_record_count,file_ids_match,issues
"BSX Policy Letter AUX-PL-024(B)/23-02, AUXILIARY UNIFORM AND APPEARANCE POLICY CHANGES",08b3baae-3aa2-5ccd-8c80-8ab255a45156,AUX-PL-024-B,,National,,2024-07-29T00:00:00Z,,2034-07-29T00:00:00Z,TRUE,TRUE,BSX Policy Letter_AUX-PL-024-B_23-02__AUXILIARY UNIFORM AND APPEARANCE POLICY CHANGES_29JUL24.pdf,text-embedding-ada-002,18ZKP8OVgVvKk7RvJJci1O5_S4JsMYdUj,https://drive.google.com/file/d/18ZKP8OVgVvKk7RvJJci1O5_S4JsMYdUj,live,,False,False,False,True,True,,True,24,24.0,['18ZKP8OVgVvKk7RvJJci1O5_S4JsMYdUj'],1.0,False,True,[]
"BSX Policy Letter AUX-PL-026(A)/24-01, UPDATED WAIVER REQUIREMENTS FOR NIGHT CERTIFICATION AND OPERATIONS",f7b993d6-1ce8-541b-81d6-0db6076062ca,AUX-PL-026-A,CG-BSX,National,,2024-02-14T00:00:00Z,,2034-02-14T00:00:00Z,TRUE,TRUE,BSX Policy Letter_AUX-PL-026-A_24-01__UPDATED WAIVER REQUIREMENTS FOR NIGHT CERTIFICATION AND OPERATIONS.pdf,text-embedding-ada-002,1hwVYZVfpUMDZwIXqeNK9rpvrEpJEyue2,https://drive.google.com/file/d/1hwVYZVfpUMDZwIXqeNK9rpvrEpJEyue2,live,,False,False,False,True,True,,True,3,3.0,['1hwVYZVfpUMDZwIXqeNK9rpvrEpJEyue2'],1.0,False,True,[]
"BSX Policy Letter AUX-PL-028(A)/24-03, REMOVAL OF DIRECT OPERATIONAL PERSONNEL SECURITY INVESTIGATION REQUIREMENT FOR DISTRICT CAPTAINS AND AVIATION QUALIFICATIONS",959f3f11-e812-5b59-b2f1-07f76a9025ef,AUX-PL-028-A,CG-BSX,National,,2024-07-05T00:00:00Z,,2034-07-05T00:00:00Z,TRUE,TRUE,BSX Policy Letter_AUX-PL-028-A_24_03__Removal_of_DO_PSI_for_DCAPT_AND_AVIATION_QUALIFICAITON_05JUL24.pdf,text-embedding-ada-002,1BqGjHqU3n_jRCXUvJMThxuTlQoA0uxGa,https://drive.google.com/file/d/1BqGjHqU3n_jRCXUvJMThxuTlQoA0uxGa,live,,False,False,False,True,True,,True,4,4.0,['1BqGjHqU3n_jRCXUvJMThxuTlQoA0uxGa'],1.0,False,True,[]
BSX Policy Letter AUX-PL-007(A)/20-02 AUXDATA COURSE COMPLETION ENTRY,d10522f0-1909-55e2-b03c-6eef68f39bef,AUX-PL-007-A,CG-BSX,National,,2022-04-20T00:00:00Z,,2032-04-19T00:00:00Z,TRUE,TRUE,BSX_PL_20_02_AUXDATA_COURSE_COMPLETION_ENTRY_POLICY_LTR.pdf,text-embedding-ada-002,1Jj5hrqKXRi0ZybLdmFS63XgINnLTCV5y,https://drive.google.com/file/d/1Jj5hrqKXRi0ZybLdmFS63XgINnLTCV5y,live,,False,False,False,True,True,,True,2,2.0,['1Jj5hrqKXRi0ZybLdmFS63XgINnLTCV5y'],1.0,False,True,[]
BSX Policy Letter AUX-PL-002(A)/19-02 CHANGES TO AUXILIARY INCIDENT COMMAND SYSTEM (ICS) CORE TRAINING,41363a2d-0a9c-5e19-9b57-f85cb0e8f3fe,AUX-PL-002-A,CG-BSX,National,,2019-01-31T00:00:00Z,,2029-01-31T00:00:00Z,TRUE,TRUE,BSX_Policy_Letter_19_02_ICS_bsx_e_sign.pdf,text-embedding-ada-002,1-THDfofArN8FBwqf2-a3cFooV-v487xJ,https://drive.google.com/file/d/1-THDfofArN8FBwqf2-a3cFooV-v487xJ,live,,False,False,False,True,True,,True,5,5.0,['1-THDfofArN8FBwqf2-a3cFooV-v487xJ'],1.0,False,True,[]
BSX Policy Letter AUX-PL-003(A)/19-03 AUXILIARY TEAM COORDINATION TRAINING (TCT) FACILITATORS,12abc1d1-bec1-58b2-8763-7158f77e8698,AUX-PL-003-A,CG-BSX,National,,2019-07-03T00:00:00Z,,2029-07-02T00:00:00Z,TRUE,TRUE,BSX_Policy_Letter_19_03_RM_TCT_Facilitator_E_Sign.pdf,text-embedding-ada-002,1OwrTmBawBlOh5jT-XV74CoWEmffgX6lv,https://drive.google.com/file/d/1OwrTmBawBlOh5jT-XV74CoWEmffgX6lv,live,,False,False,False,True,True,,True,3,3.0,['1OwrTmBawBlOh5jT-XV74CoWEmffgX6lv'],1.0,False,True,[]
BSX Policy Letter AUX-PL-004(A)/19-04 AUXDATA ACCESS,2d4143fd-7432-577e-8f5f-ac482185d292,AUX-PL-004-A,CG-BSX,National,,2019-07-15T00:00:00Z,,2029-07-15T00:00:00Z,TRUE,TRUE,BSX_POLICY_LETTER_19_04_AUXDATA_ACCESS.pdf,text-embedding-ada-002,1Uft8WlSson1dphutAL6bK_-Mwn69vhYD,https://drive.google.com/file/d/1Uft8WlSson1dphutAL6bK_-Mwn69vhYD,live,,False,False,False,True,True,,True,11,11.0,['1Uft8WlSson1dphutAL6bK_-Mwn69vhYD'],1.0,False,True,[]
"COAST GUARD EXTERNAL AFFAIRS MANUAL, COMDTINST M5700.13A",d354afd1-95ea-5489-9df7-3abdd322d73c,COMDTINST M5700.13A,CG-092,National,,2021-05-12T00:00:00Z,,2031-05-13T00:00:00Z,FALSE,TRUE,CG Public Affairs CIM_5700_13A_2021-05-01.pdf,text-embedding-ada-002,,,live,,False,True,False,True,False,,False,0,,,,False,,"['Missing gcp_file_id', 'Missing in Drive', 'Missing in Qdrant']"
"CVC Policy Letter 18-03, UNINSPECTED PASSENGER VESSEL (UPV) SAFETY PROGRAM MANAGEMENT; USCG AUXILIARY UPV EXAMINER AUGMENTATION",09544186-4593-5579-b2af-09fb953b7e86,CVC-PL-18-03,CG-CVC,National,,2018-02-21T00:00:00Z,,2028-02-22T00:00:00Z,TRUE,TRUE,CG-CVC_pol18-03_textembed.pdf,text-embedding-ada-002,1awDzyNaCZ251qo8Fwi61PQWNhhnKuAtr,https://drive.google.com/file/d/1awDzyNaCZ251qo8Fwi61PQWNhhnKuAtr,live,,False,False,False,True,True,,True,7,7.0,['1awDzyNaCZ251qo8Fwi61PQWNhhnKuAtr'],1.0,False,True,[]
"CH-1 TO U.S. COAST GUARD MARINE ENVIRONMENTAL RESPONSE AND PREPAREDNESS MANUAL, COMDTINST M16000.14A",4b7c9994-8f65-5a1d-8e8a-7d73f4b38de8,COMDTINST M16000.14A,CG-MER,National,,2018-09-26T00:00:00Z,,2028-09-26T00:00:00Z,FALSE,TRUE,CH-1_TO_COAST GUARD MARINE ENVIRONMENTAL RESPONSE AND PREPAREDNESS MANUAL_CIM_16000_14.pdf,text-embedding-ada-002,1vWF0J7fKMwEiaJ19Ng7NX2aqAhL62-Pi,https://drive.google.com/file/d/1vWF0J7fKMwEiaJ19Ng7NX2aqAhL62-Pi,live,,False,False,False,True,True,,True,398,398.0,['1vWF0J7fKMwEiaJ19Ng7NX2aqAhL62-Pi'],1.0,False,True,[]
"CH-2 TO THE MARINE SAFETY MANUAL, VOLUME III, MARINE INDUSTRY PERSONNEL, COMDTINST M16000.8B",21126abd-5489-5ffa-b566-d6f365d5a74b,COMDTINST M16000.8B,CG-CVC,National,,2017-07-05T00:00:00Z,,2027-06-29T00:00:00Z,FALSE,TRUE,CH-2_TO_MSM VOLUME II_MARINE INDUSTRY PERSONNEL_CIM_16000_8B.pdf,text-embedding-ada-002,1DKCjjE6kdtz0zsCOA9AsvsJexmYCvGmK,https://drive.google.com/file/d/1DKCjjE6kdtz0zsCOA9AsvsJexmYCvGmK,live,,False,False,False,True,True,,True,474,473.0,['1DKCjjE6kdtz0zsCOA9AsvsJexmYCvGmK'],1.0,False,True,[]
"CH-2 TO MARINE SAFETY MANUAL VOLUME II, MATERIEL INSPECTION, COMDTINST M16000.7B",70e0849b-8f89-5242-9a40-c10b88173ac1,COMDTINST M16000.7B,CG-CVC,National,,2016-07-20T00:00:00Z,,2026-07-20T00:00:00Z,FALSE,TRUE,CH-2_TO_MSM VOLUME II_MATERIEL INSPECTION_CIM_16000_7B.pdf,text-embedding-ada-002,1aGdrUNt7MIsZ2kwmSEN-QI_yk0ZjpCFx,https://drive.google.com/file/d/1aGdrUNt7MIsZ2kwmSEN-QI_yk0ZjpCFx,live,,False,False,False,True,True,,True,1340,1343.0,['1aGdrUNt7MIsZ2kwmSEN-QI_yk0ZjpCFx'],1.0,False,True,[]
"CH-3 TO COMDTINST M16000.9, MARINE SAFETY MANUAL, VOLUME IV – TECHNICAL, CHAPTER 3 – ENGINEERING SYSTEMS",2d6a042f-0c21-54b6-bd4f-588b8be73999,COMDTINST M16000.9,CG-ENG-3,National,,2004-09-29T00:00:00Z,,2014-09-29T00:00:00Z,FALSE,TRUE,CH-3 TO MSM VOLUME IV_TECHNICAL_CHAPTER 3-ENGINEERING SYSTEMS_CIM_16000_9.pdf,text-embedding-ada-002,1YYwL5DVa_ixwBLxqclJfeacf9GPwIz1r,https://drive.google.com/file/d/1YYwL5DVa_ixwBLxqclJfeacf9GPwIz1r,live,,False,False,False,True,True,,True,452,452.0,['1YYwL5DVa_ixwBLxqclJfeacf9GPwIz1r'],1.0,False,True,[]
"COMDTCHANGENOTE 16796, CH-1 TO VESSEL SAFETY CHECK MANUAL, COMDTINST M16796.8A",75fddd31-e90f-5311-a38c-6d6f807d1fdc,CCN 16796,CG-BSX,National,,2016-06-14T00:00:00Z,,2026-06-14T00:00:00Z,TRUE,TRUE,Changes to VSC Manual CCN_16796_2016_6_13.pdf,text-embedding-ada-002,1ERn9uFZgVDGsPvVSdivfOYdaeRJPY4Vh,https://drive.google.com/file/d/1ERn9uFZgVDGsPvVSdivfOYdaeRJPY4Vh,live,,False,False,False,True,True,,True,5,5.0,['1ERn9uFZgVDGsPvVSdivfOYdaeRJPY4Vh'],1.0,False,True,[]
"COAST GUARD AUXILIARY PUBLIC AFFAIRS OFFICER'S GUIDE, COMDTINST M5728.3A",52d35e10-7df5-5ab8-b2a0-110c26c6d2b2,COMDTINST M5728.3A,,National,,2002-12-12T00:00:00Z,,2012-12-11T00:00:00Z,TRUE,TRUE,COAST GUARD AUXILIARY PUBLIC AFFAIRS OFFICER'S GUIDE_CIM_5728_3A.pdf,text-embedding-ada-002,1IELdLHmJyT8YQj-MlZ18eKdjdEdAJtZ6,https://drive.google.com/file/d/1IELdLHmJyT8YQj-MlZ18eKdjdEdAJtZ6,live,,False,False,False,True,True,,True,212,212.0,['1IELdLHmJyT8YQj-MlZ18eKdjdEdAJtZ6'],1.0,False,True,[]
COAST GUARD AUXILIARY AIDS TO NAVIGATION PROGRAM HANDBOOK,3b845a10-cb3a-5014-96d8-360c8f1bf63f,16500.16,CG-BSX,National,,2024-03-24T00:00:00Z,,2034-03-24T00:00:00Z,TRUE,TRUE,Coast_Guard_Auxiliary_Aids_to_Navigation_Program_Handbook_16500_16.pdf,text-embedding-ada-002,1OoRmfg8MuvQzAsoJ-VxjfxYLAOYV4a44,https://drive.google.com/file/d/1OoRmfg8MuvQzAsoJ-VxjfxYLAOYV4a44,live,,False,False,False,True,True,,True,32,32.0,['1OoRmfg8MuvQzAsoJ-VxjfxYLAOYV4a44'],1.0,False,True,[]
"Contingency Preparedness Planning Manual, Volume 4: Incident Management and Crisis Response, COMDTINST M3010.24",ba4883c2-9545-5d70-868a-867eea0a7678,COMDTINST M3010.24,CG-CPE,National,,2016-06-20T00:00:00Z,,2026-06-21T00:00:00Z,FALSE,TRUE,Contingency Preparedness Planning Manual CPPM Vol 4 Incident Management and Crisis Response_2016-06-01.pdf,text-embedding-ada-002,1GNkCNdTvloIGW4fQrQvPgBicVQz2CiN_,https://drive.google.com/file/d/1GNkCNdTvloIGW4fQrQvPgBicVQz2CiN_,live,,False,False,False,True,True,,True,165,166.0,['1GNkCNdTvloIGW4fQrQvPgBicVQz2CiN_'],1.0,False,True,[]
FAQ Surface Ops Updated Training and Qualifications Handbooks updated 2023-04-12,e214b5b8-9077-555d-b101-0b7eb5fef90a,,,National,,2023-04-12T00:00:00Z,,2033-04-12T00:00:00Z,TRUE,TRUE,FAQ Surface Ops Updated Training and Qualifications Handbooks updated 2023-04-12.pdf,text-embedding-ada-002,1tZyOJQNvFc1-7dAUDco9rGyPHliGogCk,https://drive.google.com/file/d/1tZyOJQNvFc1-7dAUDco9rGyPHliGogCk,live,,False,False,False,True,True,,True,11,11.0,['1tZyOJQNvFc1-7dAUDco9rGyPHliGogCk'],1.0,False,True,[]
Flotilla Commander Change of Administration Guide T-Dir,9edb0da8-7257-59d4-9b27-5bcede517047,,,National,,2013-10-27T00:00:00Z,,2023-10-27T00:00:00Z,TRUE,TRUE,Flotilla Commander Change of Administration Guide_T-Dir.pdf,text-embedding-ada-002,1CTx8ac6kh3T6IuuYrTsoFL8Im4IC6OkF,https://drive.google.com/file/d/1CTx8ac6kh3T6IuuYrTsoFL8Im4IC6OkF,live,,False,False,False,True,True,,True,4,4.0,['1CTx8ac6kh3T6IuuYrTsoFL8Im4IC6OkF'],1.0,False,True,[]
Auxiliary Flotilla Procedures Guide,4527cfc9-f47d-5945-8e0d-9e98e1fce929,,CG-BSX,National,,2023-03-24T00:00:00Z,,2033-03-23T00:00:00Z,TRUE,TRUE,Flotilla_Procedures_Guide_FINAL_ESIGNED_23MAR23.pdf,text-embedding-ada-002,1OHWHvLnPsf1S65Ktr0UyE8HL3mMysNhs,https://drive.google.com/file/d/1OHWHvLnPsf1S65Ktr0UyE8HL3mMysNhs,live,,False,False,False,True,True,,True,240,245.0,['1OHWHvLnPsf1S65Ktr0UyE8HL3mMysNhs'],1.0,False,True,[]
"CH-15 TO MARINE SAFETY MANUAL, VOLUME I, ADMINISTRATION AND MANAGEMENT, COMDTINST M16000.6",c15f7a15-6f60-5064-870c-123a26d86bc6,COMDTINST M16000.6,CG-5122,National,,2002-12-20T00:00:00Z,,2012-12-19T00:00:00Z,FALSE,TRUE,MSM Vol I Admin and Management CIM_16000_6_2017-08-07.pdf,text-embedding-ada-002,1ZF-tuyNFjZoCXWQaF-JrNZW5SYYQc79v,https://drive.google.com/file/d/1ZF-tuyNFjZoCXWQaF-JrNZW5SYYQc79v,live,,False,False,False,True,True,,True,497,497.0,['1ZF-tuyNFjZoCXWQaF-JrNZW5SYYQc79v'],1.0,False,True,[]
"CH-5 TO COMDTINST M16000.11 (SERIES), MARINE SAFETY MANUAL, VOLUME VI, PORTS AND WATERWAYS ACTIVITIES",cc43c3f2-f44f-5df0-aab8-3f50359b0292,,CG-NMC,National,,1996-10-11T00:00:00Z,,2006-10-11T00:00:00Z,FALSE,TRUE,MSM Vol VI Ports and Waterways CIM_16000_11.pdf,text-embedding-ada-002,1inGiNT1gcEoCqHmKdNgi-Gdr0Ut7PP2h,https://drive.google.com/file/d/1inGiNT1gcEoCqHmKdNgi-Gdr0Ut7PP2h,live,,False,False,False,True,True,,True,282,282.0,['1inGiNT1gcEoCqHmKdNgi-Gdr0Ut7PP2h'],1.0,False,True,[]
"USCG MARINE SAFETY MANUAL, VOLUME V: INVESTIGATIONS AND ENFORCEMENT, COMDTINST M16000.7B",9e8faabf-0fbd-5bcf-b7e1-00b859360f17,COMDTINST M16000.10A,CG-INV,National,,2008-04-24T00:00:00Z,,2018-04-24T00:00:00Z,FALSE,TRUE,MSM Volume V_INVESTIGATIONS AND ENFORCEMENT_CIM_16000_10A.pdf,text-embedding-ada-002,1YVHBP91vvjWkCXesGLxsRrKqBKbkk3du,https://drive.google.com/file/d/1YVHBP91vvjWkCXesGLxsRrKqBKbkk3du,live,,False,False,False,True,True,,True,650,650.0,['1YVHBP91vvjWkCXesGLxsRrKqBKbkk3du'],1.0,False,True,[]
Navigation Rules & Regulations Handbook 85 FR 58268 2022-10-27,bc8c6a12-932a-51ca-b40d-13fb1e6ab0a9,85 CFR 58286,,National,,2022-09-22T00:00:00Z,,2032-09-21T00:00:00Z,FALSE,TRUE,Nav Rules Handbook_85 FR 58268_2022-10-27.pdf,text-embedding-ada-002,1_kCsG8AadW_fi7iprcXaIYCiAEm_6C1O,https://drive.google.com/file/d/1_kCsG8AadW_fi7iprcXaIYCiAEm_6C1O,live,,False,False,False,True,True,,True,200,202.0,['1_kCsG8AadW_fi7iprcXaIYCiAEm_6C1O'],1.0,False,True,[]
"COAST GUARD NAVIGATION STANDARDS MANUAL, COMDTINST M3530.2F",c7143b60-c938-5329-9a3e-4d3411a2827b,COMDTINST M3530.2F,CG-7511,National,,2020-01-22T00:00:00Z,,2030-01-21T00:00:00Z,FALSE,TRUE,Navigation Standards CIM_3530_2F_2020-01-01.pdf,text-embedding-ada-002,1-fw7dnDdvH1dEUe5KzZVgzKxZCpb0VeZ,https://drive.google.com/file/d/1-fw7dnDdvH1dEUe5KzZVgzKxZCpb0VeZ,live,,False,False,False,True,True,,True,80,93.0,['1-fw7dnDdvH1dEUe5KzZVgzKxZCpb0VeZ'],1.0,False,True,[]
BSX Policy Letter AUX-PL-022(A)/22-12 Auxiliary Master Cutterman Designation,c820d16d-b010-5ca1-bd76-f877dc987c93,AUX-PL-022-A,CG-BSX,National,,2022-11-16T00:00:00Z,,2032-11-16T00:00:00Z,TRUE,TRUE,PL_BSX_11_2022_12_AUX_MASTER_CUTTERMAN.pdf,text-embedding-ada-002,1gzk1qDGH1AesC1nUJ17Vm90hwMclFCxb,https://drive.google.com/file/d/1gzk1qDGH1AesC1nUJ17Vm90hwMclFCxb,live,,False,False,False,True,True,,True,2,2.0,['1gzk1qDGH1AesC1nUJ17Vm90hwMclFCxb'],1.0,False,True,[]
"RECREATIONAL BOATING SAFETY VISITATION PROGRAM HANDBOOK, 16796.3",23746b1e-b829-55fc-8777-8c85ec3a9f41,16796.3,CG-BSX,National,,2024-03-18T00:00:00Z,,2034-03-18T00:00:00Z,TRUE,TRUE,RBSVP_Handbook_16796_3_18MAR2024.pdf,text-embedding-ada-002,16NxIrjEHWOtFzP0AZIaK1prs7POeM4SF,https://drive.google.com/file/d/16NxIrjEHWOtFzP0AZIaK1prs7POeM4SF,live,,False,False,False,True,True,,True,31,31.0,['16NxIrjEHWOtFzP0AZIaK1prs7POeM4SF'],1.0,False,True,[]
"Rescue and Survival Systems Manual, COMDTINST 10470.10H",7b5a850a-b5b2-50cf-bc87-1d5a0c92b322,COMDTINST 10470.10H,CG-731,National,,2020-10-27T00:00:00Z,,2030-10-28T00:00:00Z,FALSE,TRUE,Rescue_and_Survival_Systems_Manual CIM_10470_10H_2020-10-01.pdf,text-embedding-ada-002,1jkLx2KO4pVclPJBVLE-5btXhU4z9HmmC,https://drive.google.com/file/d/1jkLx2KO4pVclPJBVLE-5btXhU4z9HmmC,live,,False,False,False,True,True,,True,179,179.0,['1jkLx2KO4pVclPJBVLE-5btXhU4z9HmmC'],1.0,False,True,[]
"RISK MANAGEMENT (RM), COMDTINST 3500.3A",149e15a5-8f4f-53a6-a3dc-1becb28560d4,COMDTINST 3500.3A,CG-7,National,,2018-03-07T00:00:00Z,,2028-03-06T00:00:00Z,FALSE,TRUE,Risk Management_CI_3500_3A_03-05-2018.pdf,text-embedding-ada-002,1nfmvus6Ckq4r9vcZxZ7g08GkiIajBwte,https://drive.google.com/file/d/1nfmvus6Ckq4r9vcZxZ7g08GkiIajBwte,live,,False,False,False,True,True,,True,13,13.0,['1nfmvus6Ckq4r9vcZxZ7g08GkiIajBwte'],1.0,False,True,[]
AUXILIARY-SEA SCOUT YOUTH DEVELOPMENT (AUXSCOUT) PROGRAM STANDARD OPERATING PROCEDURES,d2c55494-6863-5186-a423-e83e32fad3b3,AUX-SOP-002-D,CG-BSX,National,,2022-10-21T00:00:00Z,,2032-10-20T00:00:00Z,TRUE,TRUE,SOP_BSX_1102D_2022_10_20_AUXSCOUT_PROGRAM_POST_VERSION.pdf,text-embedding-ada-002,1abh2zYw9v6zQ87TEXK6poh-dzF19i1yO,https://drive.google.com/file/d/1abh2zYw9v6zQ87TEXK6poh-dzF19i1yO,live,,False,False,False,True,True,,True,40,40.0,['1abh2zYw9v6zQ87TEXK6poh-dzF19i1yO'],1.0,False,True,[]
STANDARD OPERATING PROCEDURES FOR THE NATIONAL BOARD AND NATIONAL STAFF 2024,042ba9b7-ee51-541f-9ec5-71ed26104824,,,National,,2024-11-01T00:00:00Z,,2099-12-31T00:00:00Z,TRUE,TRUE,SOP_for_National_Board-November_2024-update_11-10-24.pdf,text-embedding-ada-002,1S1vEcWhSo8jy7KXeJJgSRTOCrDVPMYvo,https://drive.google.com/file/d/1S1vEcWhSo8jy7KXeJJgSRTOCrDVPMYvo,live,,False,False,False,True,True,,True,65,65.0,['1S1vEcWhSo8jy7KXeJJgSRTOCrDVPMYvo'],1.0,False,True,[]
Standing Rules of the National Board,29d16974-c3a5-5c89-8997-262037815c93,,,National,,2024-02-16T00:00:00Z,,2034-02-16T00:00:00Z,TRUE,TRUE,Standing_Rules_of_the_National_Board_embedtext.pdf,text-embedding-ada-002,1GYTwC31OXKa2TorqoCbMeJr1GPqSXtbq,https://drive.google.com/file/d/1GYTwC31OXKa2TorqoCbMeJr1GPqSXtbq,live,,False,False,False,True,True,,True,11,12.0,['1GYTwC31OXKa2TorqoCbMeJr1GPqSXtbq'],1.0,False,True,[]
"UNIFORM REGULATIONS, COMDTINST M1020.6K",25e956d7-3dd1-5126-b9b9-2407e53e2121,COMDTINST M1020.6K,PSC-PSD,National,,2020-06-30T00:00:00Z,,2030-06-30T00:00:00Z,FALSE,TRUE,Uniform Regulations CIM_1020_6K.pdf,text-embedding-ada-002,1EhDDhjs2uCuN6OjjQQD0tJU5PeyNCXnf,https://drive.google.com/file/d/1EhDDhjs2uCuN6OjjQQD0tJU5PeyNCXnf,live,,False,False,False,True,True,,True,200,200.0,['1EhDDhjs2uCuN6OjjQQD0tJU5PeyNCXnf'],1.0,False,True,[]
UNINSPECTED PASSENGER VESSEL EXAMINATION PROGRAM LANT/PACAREAINST 16710.2 Enclosure (1) Requirements For Uninspected Passenger Vessels,e7787d94-9c61-5197-a93c-3281a32608d3,LANT/PACAREAINST 16710.2,,National,,2021-07-21T00:00:00Z,,2031-07-21T00:00:00Z,FALSE,TRUE,UPV_Exam_Guidebook_under100GT_CGD11_rev_2021-07-20.pdf,text-embedding-ada-002,1Hki_K-GJYzMtL8OxFE8OQo4YsV7mMSrn,https://drive.google.com/file/d/1Hki_K-GJYzMtL8OxFE8OQo4YsV7mMSrn,live,,False,False,False,True,True,,True,54,54.0,['1Hki_K-GJYzMtL8OxFE8OQo4YsV7mMSrn'],1.0,False,True,[]
"THE U.S. COAST GUARD ADDENDUM TO THE UNITED STATES NATIONAL SEARCH AND RESCUE SUPPLEMENT (NSS) TO THE INTERNATIONAL AERONAUTICAL AND MARITIME SEARCH AND RESCUE MANUAL (IAMSAR), COMDTINST 16130.2G",2329de83-ee93-5737-9bc2-f76b40b4829e,COMDTINST 16130.2G,CG-5R,National,,2022-10-28T00:00:00Z,,2032-10-28T00:00:00Z,FALSE,TRUE,USCG_Addendum_to_US_NSS_to_IAMSAR-CI_16130_2G-2022-10-01.pdf,text-embedding-ada-002,10EGJxnFviphFn7vIVvgYdA4V7ixAo3gC,https://drive.google.com/file/d/10EGJxnFviphFn7vIVvgYdA4V7ixAo3gC,live,,False,False,False,True,True,,True,698,697.0,['10EGJxnFviphFn7vIVvgYdA4V7ixAo3gC'],1.0,False,True,[]
"U.S. Coast Guard Incident Management Handbook: Incident Command System (ICS), COMDTPUB P3120.17B",4cd5a55c-f37b-5c5d-b13d-b34d0a523051,COMDTPUB P3120.17B,CG-5RI,National,,2014-05-22T00:00:00Z,,2024-05-21T00:00:00Z,FALSE,TRUE,USCG Incident Mgmt Handbook COMDTPUB_P3120.17B_2014-05-01.pdf,text-embedding-ada-002,19tZzD03Prb4sMuz58UDmrmnOprMJEi4e,https://drive.google.com/file/d/19tZzD03Prb4sMuz58UDmrmnOprMJEi4e,live,,False,False,False,True,True,,True,381,382.0,['19tZzD03Prb4sMuz58UDmrmnOprMJEi4e'],1.0,False,True,[]
"COAST GUARD AUXILIARY OPERATIONAL EXCELLENCE PROGRAM, HANDBOOK 16794.4",be7cbe36-c3fd-50b0-a3d3-fad0da56fac1,HANDBOOK 16794.4,CG-BSX,National,,2024-03-06T00:00:00Z,,2034-03-06T00:00:00Z,TRUE,TRUE,USCG_Operational_Excellence_Program_Handbook_16794.4_Electronic_Signature.pdf,text-embedding-ada-002,1m-ZzJs4CwKP3BBalLr3yTvlcZ5GJKjwt,https://drive.google.com/file/d/1m-ZzJs4CwKP3BBalLr3yTvlcZ5GJKjwt,live,,False,False,False,True,True,,True,21,21.0,['1m-ZzJs4CwKP3BBalLr3yTvlcZ5GJKjwt'],1.0,False,True,[]
"U.S. COAST GUARD CIVIL RIGHTS MANUAL, COMDTINST M5350.4E",416b3f0c-064c-592d-86c6-d2fb4f52a36b,COMDTINST M5350.4E,CG-00H,National,,2020-10-21T00:00:00Z,,2030-10-22T00:00:00Z,FALSE,TRUE,USCG-Civil-Rights-Manual-COMDTINST-M5350-4E.pdf,text-embedding-ada-002,1cjZVxAd5iz_zlb00NzHxIWOoFud0G773,https://drive.google.com/file/d/1cjZVxAd5iz_zlb00NzHxIWOoFud0G773,live,,False,False,False,True,True,,True,148,161.0,['1cjZVxAd5iz_zlb00NzHxIWOoFud0G773'],1.0,False,True,[]
AUXILIARY SOCIAL MEDIA STANDARD OPERATING PROCEDURES,31fba5d9-53a8-5d3c-81cc-358d15f0b6e4,AUX-SOP-012-A,CG-BSX,National,,2023-06-12T00:00:00Z,,2033-06-12T00:00:00Z,TRUE,TRUE,USCGAUX_Social_Media_SOP_FINAL_ESIGNED_12JUN23.pdf,text-embedding-ada-002,16McNiTho8K764tTPwdvGHOQXIXudKDPH,https://drive.google.com/file/d/16McNiTho8K764tTPwdvGHOQXIXudKDPH,live,,False,False,False,True,True,,True,34,34.0,['16McNiTho8K764tTPwdvGHOQXIXudKDPH'],1.0,False,True,[]
AUXILIARY COAST GUARD MUTUAL ASSISTANCE AMBASSADOR PROGRAM STANDARD OPERATING PROCEDURES,44b12529-d75e-524c-ac0e-980270ffec70,AUX-SOP-014-A,CG-BSX,National,,2024-10-24T00:00:00Z,,2034-10-24T00:00:00Z,TRUE,TRUE,AUX_CGMA_SOP_FINAL_FOR_POST_24OCT24.pdf,text-embedding-ada-002,1a3xWSkVAdi75rKB0ObrFgdXJeohDysX6,https://drive.google.com/file/d/1a3xWSkVAdi75rKB0ObrFgdXJeohDysX6,live,,False,False,False,True,True,,True,10,10.0,['1a3xWSkVAdi75rKB0ObrFgdXJeohDysX6'],1.0,False,True,[]
AUXILIARY TRAVEL ARRANGER (AUXTA) PROGRAM,52dcbe08-a1b7-51ec-bf89-c42c39baab1f,AUX-SOP-013-A,CG-BSX,National,,2023-10-26T00:00:00Z,,2033-10-26T00:00:00Z,TRUE,TRUE,AUX_SOP_013A.pdf,text-embedding-ada-002,1245iaMppzh05UDVT0KsMvpfhTqfBdYl5,https://drive.google.com/file/d/1245iaMppzh05UDVT0KsMvpfhTqfBdYl5,live,,False,False,False,True,True,,True,72,72.0,['1245iaMppzh05UDVT0KsMvpfhTqfBdYl5'],1.0,False,True,[]
